,track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Hit or Not,lyrical_subjectivity,lyrical_polarity,repeated_phrases,minutes,word_count,WPM_approx,artist_past_performance
13011,63,2,5,0.754,0.496,-8.7,0.0351,0.00539,0.000152,0.0871,0.341,119.186,258173,1,0.6000000000000002,0.4666666666666666,1,4.302883333333333,488,113.41232429417484,2
13017,70,5,0,0.292,0.823,-6.763,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395,1,0.6922619047619047,0.05972222222222224,2,4.589916666666666,356,77.56132101163783,1
13019,30,2,3,0.802,0.645,-6.181,0.0715,0.272,0.0,0.11900000000000001,0.376,100.001,157202,1,0.5133333333333333,0.4577777777777778,0,2.620033333333333,239,91.22021348328902,11
13021,77,2,17,0.449,0.585,-6.7620000000000005,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719,1,0.46,0.06000000000000001,5,4.645316666666667,564,121.41260552743084,8
13023,0,1,11,0.705,0.7090000000000001,-12.083,0.0569,0.0101,0.16699999999999998,0.33,0.79,118.415,304467,1,0.5219806763285024,0.0891304347826087,4,5.07445,260,51.237079880578186,0
13030,4,2,10,0.637,0.47600000000000003,-7.135,0.057999999999999996,0.249,1.07e-06,0.115,0.265,87.01899999999998,224740,1,0.5026797385620914,0.06529411764705882,0,3.745666666666666,379,101.18358992613688,0
13040,70,3,9,0.865,0.45,-9.387,0.0417,0.0359,1.28e-06,0.308,0.35200000000000004,99.98899999999999,247067,1,0.539265873015873,0.2060119047619048,2,4.117783333333334,555,134.78125366803334,0
13042,52,4,20,0.513,0.581,-10.494000000000002,0.036000000000000004,0.0259,0.0595,0.251,0.040999999999999995,179.99,216085,1,0.3915204678362573,0.019823232323232312,0,3.6014166666666667,386,107.18004488974243,0
13043,30,4,6,0.6940000000000001,0.629,-8.927999999999997,0.14300000000000002,0.0894,4.05e-06,0.131,0.618,140.053,209514,1,0.3920440670440671,0.051454795204795206,0,3.4919,709,203.0413242074516,0
13047,72,4,20,0.662,0.748,-3.0410000000000004,0.268,0.688,8.43e-06,0.0841,0.535,82.331,239027,1,0.7379004329004323,0.4594390331890335,7,3.9837833333333332,554,139.06378777292943,0
13048,64,2,5,0.503,0.47,-8.006,0.0257,0.29100000000000004,0.0,0.396,0.33399999999999996,108.486,241373,1,0.5377468060394891,0.07799070847851337,0,4.022883333333334,359,89.23947583201101,2
13053,49,0,16,0.5770000000000001,0.934,-3.5189999999999997,0.17800000000000002,0.0555,0.0,0.10300000000000001,0.39299999999999996,125.92299999999999,206667,1,0.5126984126984127,0.1761904761904762,0,3.44445,284,82.45147991696788,1
13055,55,0,16,0.336,0.746,-4.315,0.0685,0.136,0.0,0.737,0.21,151.756,233684,1,0.0,0.0,5,3.894733333333333,263,67.52708786224132,0
13056,43,3,14,0.608,0.76,-5.851,0.242,0.0129,0.0,0.332,0.366,168.21099999999996,251640,1,0.4825000000000001,0.2,0,4.194,306,72.96137339055794,7
13057,78,2,17,0.38,0.988,-2.042,0.0639,2.64e-05,7.859999999999999e-05,0.368,0.769,186.113,176346,1,0.5910839160839158,0.1305944055944056,0,2.9391,552,187.81259569255897,2
13062,0,3,14,0.723,0.797,-7.271,0.0417,0.00246,0.175,0.0476,0.583,110.15700000000001,378493,1,0.4371825396825398,0.1075793650793651,0,6.308216666666668,335,53.105341446209046,11
13073,57,1,12,0.505,0.15,-9.795,0.0439,0.833,0.0,0.0988,0.38299999999999995,133.237,291960,1,0.7231150793650793,0.2622420634920635,0,4.8660000000000005,341,70.07809288943692,3
13075,74,2,5,0.564,0.71,-4.92,0.0461,0.00125,0.0,0.109,0.39299999999999996,91.97200000000001,225147,1,0.7762876579203107,0.6330903790087462,7,3.75245,374,99.66821676504685,17
13079,1,5,2,0.493,0.8420000000000001,-6.724,0.0569,0.0149,0.0164,0.188,0.805,145.25,236147,1,0.5599999999999998,0.4400000000000001,6,3.935783333333333,263,66.82278411328537,2
13081,0,5,2,0.5820000000000001,0.657,-10.847999999999999,0.0289,0.109,7.65e-05,0.6890000000000001,0.579,112.32799999999999,249240,1,0.4739463601532568,-0.1019157088122605,3,4.154,242,58.257101588830054,0
13091,7,5,7,0.358,0.863,-4.088,0.0378,0.0746,0.0,0.18,0.45799999999999996,162.197,316733,1,0.7686085781830458,-0.2039091523134076,0,5.278883333333333,311,58.91397486210784,7
13096,10,2,10,0.6990000000000001,0.601,-6.48,0.0304,0.0972,1.17e-05,0.562,0.434,98.04,252013,1,0.5266859716859713,0.17389317889317893,5,4.200216666666667,318,75.71038002007832,0
13097,32,3,14,0.6759999999999999,0.758,-10.397,0.069,0.000218,0.000754,0.0291,0.679,102.727,281533,1,0.5030303030303029,0.05558712121212122,2,4.692216666666667,551,117.42850749290493,10
13098,1,4,20,0.79,0.54,-6.959,0.183,0.0391,0.0,0.266,0.45899999999999996,86.30799999999998,173160,1,0.4264099326599328,0.06767376142376147,7,2.886,463,160.42966042966043,7
13099,73,2,10,0.278,0.6759999999999999,-8.821,0.0371,0.00042300000000000004,0.0008990000000000002,0.136,0.494,104.545,237027,1,0.5,-0.26666666666666666,10,3.95045,482,122.01141642091407,0
13100,22,2,17,0.643,0.4920000000000001,-7.819,0.032,0.306,0.000131,0.102,0.461,137.991,186147,1,0.5169444444444444,-0.3402777777777778,0,3.10245,199,64.14285484052925,0
13104,46,2,10,0.7290000000000001,0.502,-7.989,0.11199999999999999,0.48100000000000004,2.08e-05,0.0985,0.491,87.066,222276,1,0.3724867724867725,0.0961640211640212,0,3.7046,311,83.9496841764293,0
13110,70,2,10,0.634,0.69,-7.8039999999999985,0.052000000000000005,0.0771,0.0,0.132,0.645,94.988,253307,1,0.5158008658008664,0.4772005772005774,10,4.221783333333334,818,193.75698263372112,0
13115,0,3,14,0.652,0.495,-12.305,0.0332,0.298,0.0,0.28800000000000003,0.6,115.77799999999999,301600,1,0.4557142857142857,0.04813852813852813,0,5.026666666666666,355,70.62334217506631,1
13121,11,1,12,0.551,0.574,-6.265,0.0263,0.0203,0.0,0.18600000000000005,0.308,143.734,232013,1,0.5921875,0.06458333333333333,0,3.8668833333333335,267,69.0478550770862,4
13122,4,3,14,0.693,0.516,-6.4460000000000015,0.0413,0.297,0.000127,0.0604,0.494,94.02,220853,1,0.5735449735449737,0.34867724867724864,0,3.6808833333333335,346,93.99917592244614,0
13123,22,2,5,0.45899999999999996,0.5870000000000001,-6.983,0.0785,0.45299999999999996,0.0,0.307,0.581,113.90100000000001,212424,1,0.585294117647059,0.1565173796791444,12,3.5404,1684,475.6524686476104,0
13141,2,5,7,0.5579999999999999,0.7929999999999999,-6.8610000000000015,0.0374,0.000641,2.9299999999999997e-05,0.731,0.457,75.999,144547,1,0.5914285714285714,0.2614285714285714,2,2.409116666666667,337,139.88529682387042,0
13143,7,4,6,0.581,0.569,-7.978,0.43,0.0248,4.94e-05,0.373,0.726,97.927,208655,1,0.4887057387057388,0.1965506715506716,0,3.477583333333333,521,149.8166830413841,5
13145,0,5,2,0.785,0.948,-6.681,0.0477,0.185,0.0143,0.156,0.9670000000000001,136.811,204587,1,0.5145952380952381,-0.1464047619047619,1,3.4097833333333334,378,110.8574836133283,0
13147,81,2,3,0.662,0.858,-4.843999999999999,0.0428,0.0016300000000000002,0.0,0.0456,0.295,133.993,181673,1,0.35085470085470083,0.037606837606837584,0,3.027883333333333,406,134.0870685242166,8
13151,56,5,7,0.545,0.882,-4.864,0.11900000000000001,0.000169,0.0368,0.332,0.595,122.259,206200,1,0.4019607843137257,0.7727941176470587,5,3.4366666666666665,300,87.29388942774004,0
13153,27,5,2,0.6459999999999999,0.728,-13.835999999999999,0.0412,0.079,0.00526,0.124,0.8009999999999999,126.695,180747,1,0.5019360269360271,0.05581573308846036,1,3.01245,394,130.79055254029115,12
13154,1,3,13,0.645,0.622,-8.215,0.0456,0.182,0.753,0.0769,0.377,87.036,268171,1,0.815357142857143,0.02785714285714287,0,4.469516666666666,200,44.747567783242786,0
13155,67,2,5,0.8320000000000001,0.659,-5.831,0.0677,0.297,0.000811,0.0704,0.7120000000000001,121.022,180336,1,0.6244444444444444,0.33444444444444443,0,3.0056,169,56.228373702422154,1
13166,11,0,4,0.503,0.757,-6.319,0.0602,0.0023899999999999998,0.0004730000000000001,0.569,0.353,127.928,191540,1,0.3598765432098765,-0.04876543209876545,0,3.192333333333333,149,46.67432390101284,0
13167,9,5,7,0.73,0.8690000000000001,-7.307,0.0294,0.0605,0.0608,0.335,0.903,148.15200000000004,346600,1,0.3840029761904761,0.11525297619047616,0,5.776666666666666,269,46.566647432198494,6
13172,64,0,4,0.614,0.972,-3.927,0.08800000000000001,0.00125,0.0186,0.32799999999999996,0.41100000000000003,127.96600000000001,170625,1,0.6202898550724641,0.0804347826086957,9,2.84375,274,96.35164835164836,23
13174,73,3,9,0.5720000000000001,0.81,-5.791,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,1,0.3662962962962963,0.15132275132275133,3,3.5818666666666665,584,163.04347826086956,1
13177,8,3,9,0.466,0.659,-6.077000000000001,0.115,0.00282,0.0,0.273,0.36,186.169,187787,1,0.6946428571428571,0.03379574970484061,4,3.129783333333333,403,128.76290691048902,1
13179,4,5,2,0.5529999999999999,0.635,-6.06,0.0294,0.20800000000000002,0.000672,0.076,0.45,108.38,197523,1,0.56875,0.06875,2,3.29205,196,59.53737033155633,0
13187,65,2,5,0.84,0.48200000000000004,-7.1160000000000005,0.0333,0.20199999999999999,0.0,0.0873,0.9570000000000001,95.49799999999999,243053,1,0.3746666666666667,0.08333333333333334,5,4.050883333333333,505,124.66416789753677,0
13197,69,5,15,0.815,0.3720000000000001,-12.814,0.0752,0.166,0.00011599999999999999,0.0767,0.293,101.684,217347,1,0.5270074012009497,0.16175813433877953,0,3.62245,347,95.79152231224724,1
13198,68,5,7,0.52,0.652,-6.655,0.0274,0.34,5.4899999999999986e-05,0.256,0.722,80.609,258787,1,0.5745833333333331,0.42541666666666667,2,4.313116666666667,276,63.990849617639206,2
13201,45,5,2,0.626,0.889,-9.456,0.053,0.0178,0.0,0.191,0.499,126.074,270027,1,0.5019360269360271,0.05581573308846036,1,4.50045,394,87.54680087546801,12
13205,26,3,14,0.632,0.299,-12.242,0.0347,0.1,0.0,0.289,0.179,128.064,289067,1,0.6209706959706961,0.35041208791208783,0,4.817783333333334,257,53.344034428004576,3
13207,16,5,2,0.39899999999999997,0.518,-10.637,0.0318,0.22899999999999998,0.00122,0.262,0.285,127.084,223333,1,0.5961469534050179,-0.16765232974910396,0,3.7222166666666654,199,53.46276636233786,4
13219,75,1,11,0.7340000000000001,0.7659999999999999,-4.485,0.0383,0.025,0.0013800000000000002,0.10800000000000001,0.6,127.986,215227,1,0.5480000000000003,0.41200000000000003,7,3.5871166666666667,414,115.41302903446129,13
13220,69,2,10,0.755,0.769,-5.6579999999999995,0.18600000000000005,0.314,2.38e-06,0.0628,0.642,114.96600000000001,186080,1,0.6649999999999999,-0.03357142857142858,8,3.1013333333333333,500,161.22098022355974,4
13225,79,2,3,0.5539999999999999,0.321,-8.251,0.027999999999999997,0.893,0.0,0.0996,0.28800000000000003,135.047,285240,1,0.4603864734299519,0.2497584541062802,29,4.754,1005,211.40092553639042,1
13227,0,1,12,0.228,0.32899999999999996,-10.295,0.0595,0.6509999999999999,0.0,0.968,0.142,79.34899999999998,261493,1,0.4162857142857144,0.2371948051948052,0,4.358216666666666,301,69.06494628919322,1
13232,49,2,3,0.588,0.529,-7.837999999999999,0.0242,0.534,0.0683,0.126,0.591,95.971,237933,1,0.1583333333333333,0.1356060606060606,0,3.96555,352,88.76448411947901,0
13233,71,3,14,0.77,0.505,-7.345,0.0828,0.311,7.4e-05,0.0777,0.757,171.798,279507,1,0.5995495495495496,0.1456081081081081,0,4.65845,568,121.92896778971546,0
13237,63,1,11,0.675,0.601,-4.7330000000000005,0.11599999999999999,0.00372,0.0,0.0458,0.9309999999999999,127.93799999999999,201040,1,0.6206790123456791,0.004475308641975311,3,3.3506666666666667,344,102.66613609231993,5
13242,11,1,11,0.535,0.8859999999999999,-3.1060000000000003,0.045,0.000304,2.26e-06,0.257,0.445,126.012,215160,1,0.444385026737968,0.1980336452762924,1,3.5860000000000003,471,131.3441160066927,2
13244,50,5,2,0.682,0.584,-9.507,0.031,0.182,0.00010700000000000001,0.0468,0.7090000000000001,92.79299999999999,295347,1,0.35421176046176045,0.05440115440115436,0,4.92245,268,54.44443315828499,4
13246,1,0,18,0.444,0.9490000000000001,-4.815,0.131,0.00145,0.867,0.34700000000000003,0.182,128.159,239680,1,0.5602880658436212,0.2452674897119341,0,3.994666666666667,297,74.34913217623497,1
13249,29,3,13,0.778,0.496,-8.516,0.10300000000000001,0.0725,2.8000000000000013e-05,0.209,0.374,116.98299999999999,203453,1,0.4494047619047619,0.14226190476190476,1,3.390883333333333,439,129.46479039385017,1
13251,1,5,0,0.588,0.6559999999999999,-6.3729999999999976,0.0224,0.37799999999999995,0.00227,0.042,0.746,79.70100000000002,212933,1,0.3958333333333333,0.11909722222222224,0,3.5488833333333334,155,43.675710199922044,2
13257,48,1,22,0.85,0.7290000000000001,-4.088,0.0496,0.0702,0.0498,0.0542,0.731,111.99,218571,1,0.4333437637241985,0.11057710254721126,0,3.64285,580,159.2159984627421,4
13259,51,2,10,0.9179999999999999,0.9179999999999999,-2.218,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,199907,1,0.6540131775980835,-0.1565738244983529,10,3.331783333333333,468,140.46531637211302,0
13272,67,4,20,0.7440000000000001,0.33399999999999996,-11.314,0.0757,0.327,0.0,0.11599999999999999,0.27,119.976,319973,1,0.5238403880070548,-0.04011022927689594,2,5.332883333333333,697,130.69852768827369,0
13273,16,1,11,0.499,0.467,-6.744,0.0461,0.0059299999999999995,1.65e-06,0.0361,0.637,76.76,219720,1,0.3165251415251413,-0.17837579087579086,0,3.662,399,108.9568541780448,2
13279,55,0,16,0.598,0.836,-2.388,0.0457,0.0324,2.44e-06,0.0751,0.34299999999999997,130.009,273231,1,0.5739130434782608,-0.18356389986824767,0,4.55385,392,86.0810083775267,0
13283,18,2,3,0.8320000000000001,0.838,-5.414,0.0421,0.0791,0.0,0.152,0.965,100.01899999999999,218733,1,0.4637037037037037,0.201851851851852,25,3.64555,958,262.7861365226097,0
13284,51,3,14,0.8340000000000001,0.9079999999999999,-3.404,0.0646,0.128,0.00381,0.18100000000000002,0.8009999999999999,107.931,239627,1,0.4563664596273291,0.3032996894409937,4,3.9937833333333335,424,106.16499810121564,10
13287,60,2,10,0.623,0.7509999999999999,-3.176,0.235,0.324,3.31e-06,0.158,0.59,91.0,205029,1,0.6271241830065362,0.29934640522875816,6,3.41715,414,121.15359290636934,0
13290,21,0,16,0.773,0.6990000000000001,-5.132999999999999,0.0591,0.015,0.0,0.14,0.607,112.485,193839,1,0.6402777777777778,0.10902777777777778,0,3.23065,396,122.57595220776005,0
13293,78,2,3,0.774,0.7559999999999999,-4.995,0.0389,0.0423,0.0,0.305,0.9309999999999999,144.032,224840,1,0.5739130434782613,-0.18356389986824787,68,3.747333333333333,1960,523.0386052303861,0
13294,57,2,10,0.609,0.872,-4.72,0.0447,0.0483,0.0009710000000000001,0.11900000000000001,0.534,111.96700000000001,204774,1,0.3907142857142858,0.08388888888888893,0,3.4129,362,106.06815318350962,0
13300,72,2,17,0.447,0.6940000000000001,-4.637,0.382,0.0293,5.46e-06,0.16699999999999998,0.509,175.868,227853,1,0.2139784946236559,0.028225806451612906,3,3.79755,546,143.77690879646087,2
13301,5,5,2,0.517,0.7759999999999999,-11.475999999999999,0.052000000000000005,0.0198,0.00066,0.0851,0.82,120.571,208240,1,0.4625,0.05069444444444445,0,3.470666666666667,226,65.11717249327698,1
13312,74,3,13,0.73,0.38,-8.558,0.0988,0.0319,4.93e-05,0.12,0.32299999999999995,114.973,127029,1,0.6605263157894741,-0.08684210526315791,0,2.11715,254,119.97260468082092,1
13314,12,2,10,0.525,0.773,-5.6229999999999976,0.185,0.00583,6.04e-06,0.22899999999999998,0.381,119.947,240272,1,0.76,0.3,11,4.004533333333334,444,110.87434241193311,0
13322,4,3,14,0.6679999999999999,0.89,-7.127999999999999,0.036000000000000004,0.0983,0.514,0.565,0.9640000000000001,111.73700000000001,386533,1,0.5837837837837839,0.17837837837837836,3,6.442216666666668,493,76.52645440363436,23
13326,66,3,23,0.7040000000000001,0.7070000000000001,-6.537000000000001,0.0391,0.539,0.00106,0.318,0.7609999999999999,93.145,294787,1,0.6222044539208723,-0.10197228144989336,37,4.913116666666666,2193,446.3561825996398,3
13328,68,5,15,0.509,0.537,-6.834,0.0383,0.344,7.26e-06,0.0805,0.315,170.037,240040,1,0.2826628352490421,0.0994339951236503,0,4.000666666666667,285,71.23812697883686,1
13330,69,0,4,0.57,0.873,-5.188,0.07,0.00853,0.0,0.365,0.23600000000000002,125.086,171133,1,0.5807716049382717,0.01066358024691358,0,2.852216666666666,550,192.83247532620825,0
13332,29,3,14,0.762,0.439,-13.594000000000001,0.0398,0.013000000000000001,6.56e-06,0.0912,0.595,100.95100000000001,237627,1,0.5120039682539682,0.18526785714285715,3,3.96045,188,47.46935323006225,0
13334,52,1,22,0.6990000000000001,0.885,-6.605,0.0637,0.0455,0.0199,0.257,0.248,122.012,174946,1,0.3435185185185185,-0.08240740740740743,1,2.915766666666667,157,53.84518651469596,0
13344,46,3,23,0.37,0.313,-10.357000000000001,0.0754,0.8109999999999999,0.0,0.113,0.157,172.61599999999999,301800,1,0.43854166666666666,0.0878472222222222,1,5.03,392,77.93240556660041,1
13348,48,4,21,0.513,0.748,-7.013999999999999,0.0467,0.0005110000000000001,0.0,0.17600000000000002,0.135,156.08,138077,1,0.3969387755102041,0.19867037724180572,0,2.301283333333333,218,94.72975223969236,0
13356,71,2,17,0.517,0.9059999999999999,-3.677,0.0735,0.0027199999999999998,9.26e-06,0.113,0.731,172.977,211520,1,0.6324900793650795,0.2917162698412698,8,3.525333333333333,836,237.14069591527988,0
13360,68,5,0,0.414,0.9359999999999999,-2.407,0.0758,0.0013599999999999999,0.0,0.369,0.74,170.229,242413,1,0.5981249999999999,0.28390625,0,4.040216666666667,420,103.95482090481946,1
13365,0,2,10,0.629,0.486,-12.177999999999999,0.0426,0.0962,0.10300000000000001,0.0842,0.27399999999999997,150.005,260199,1,0.4974025974025974,0.4363636363636364,2,4.33665,198,45.65736224966276,0
13367,59,2,5,0.657,0.552,-11.77,0.0255,0.0424,0.039,0.106,0.759,128.494,272857,1,0.5,0.4727272727272727,0,4.547616666666666,135,29.685879416690803,0
13370,69,1,11,0.762,0.748,-4.15,0.033,0.0266,0.0,0.348,0.851,110.009,199027,1,0.4213005632360473,0.0037378392217101717,1,3.3171166666666667,435,131.13798630336586,0
13371,0,3,13,0.444,0.545,-5.709,0.0243,0.0435,1.3e-06,0.358,0.563,166.271,240998,1,0.5846153846153846,-0.06858974358974357,0,4.016633333333333,167,41.57710852372219,0
13373,49,2,3,0.6940000000000001,0.7120000000000001,-6.645,0.135,0.163,0.0,0.0841,0.515,116.01899999999999,186336,1,0.6017658730158729,0.30204365079365075,0,3.1056,276,88.87171561051004,0
13374,45,5,2,0.679,0.601,-11.758,0.0313,0.0894,0.0,0.0617,0.6679999999999999,114.38799999999999,235800,1,0.3727272727272727,0.0988636363636364,0,3.93,213,54.19847328244275,1
13380,74,1,11,0.664,0.705,-4.9719999999999995,0.0382,0.0654,0.0,0.115,0.47700000000000004,122.01700000000001,257840,1,0.5330257936507937,-0.09808531746031746,2,4.2973333333333334,517,120.30716723549489,4
13382,63,5,2,0.675,0.61,-13.811,0.085,0.0852,0.0188,0.159,0.344,131.037,253800,1,0.1305194805194805,-0.112987012987013,3,4.23,312,73.75886524822694,0
13383,64,2,17,0.7040000000000001,0.7929999999999999,-2.266,0.0591,0.0488,0.0,0.575,0.41200000000000003,127.96,199680,1,0.5184325396825394,0.11579365079365073,7,3.3280000000000003,808,242.7884615384616,14
13387,70,2,17,0.672,0.738,-7.045,0.0506,0.0178,6.75e-05,0.0927,0.392,107.93799999999999,277040,1,0.5116666666666668,0.15333333333333335,1,4.617333333333334,878,190.1530464914813,0
13392,49,2,10,0.6940000000000001,0.606,-6.06,0.0388,0.139,0.0,0.122,0.114,132.05200000000002,199120,1,0.3245791245791244,0.04707491582491583,5,3.3186666666666667,327,98.53354760948172,0
13394,21,3,13,0.727,0.38,-7.88,0.0455,0.0526,0.0,0.14400000000000002,0.431,105.736,287427,1,0.5451058201058201,0.2539021164021164,0,4.79045,265,55.318393887839356,0
13407,67,3,23,0.684,0.606,-7.268,0.0504,0.17,0.0,0.057999999999999996,0.723,127.90100000000001,275107,1,0.4954525954525954,0.29425139425139424,0,4.585116666666667,474,103.37795839437021,0
13408,18,1,12,0.597,0.945,-6.263999999999999,0.0917,0.1,7.07e-06,0.629,0.531,159.975,266427,1,0.6035672514619883,0.4440204678362574,7,4.44045,471,106.07033070972535,0
13416,82,1,12,0.9009999999999999,0.4,-8.575,0.126,0.051,0.0,0.0599,0.34600000000000003,135.984,197573,1,0.6905753968253968,0.16071428571428575,7,3.292883333333333,816,247.80713963952564,2
13417,49,5,7,0.512,0.804,-4.063,0.0308,0.0014199999999999998,3.59e-06,0.125,0.245,101.005,243120,1,0.5481481481481482,-0.2138047138047138,3,4.052,261,64.4126357354393,0
13419,71,2,17,0.7909999999999999,0.754,-3.7289999999999996,0.0569,0.00446,0.0,0.163,0.425,125.014,234653,1,0.5698717948717951,0.31912150349650364,0,3.9108833333333335,806,206.09154794526387,7
13420,24,2,17,0.657,0.81,-5.074,0.14400000000000002,0.0474,0.0,0.171,0.474,129.856,245800,1,0.4842460317460319,0.3595709325396825,2,4.096666666666667,480,117.16842961757528,3
13427,62,5,2,0.626,0.565,-10.027000000000001,0.0271,0.124,0.0,0.0811,0.924,116.61,233507,1,0.4361111111111111,0.25,0,3.891783333333333,144,37.00103208897378,0
13431,58,1,11,0.657,0.679,-5.511,0.0269,0.00246,0.0,0.21100000000000002,0.331,120.007,225307,1,0.6442592592592592,0.15685185185185185,3,3.755116666666667,632,168.3036922954014,10
13432,56,5,0,0.63,0.909,-7.142,0.0388,0.0431,8.170000000000001e-05,0.23,0.8109999999999999,115.189,286840,1,0.4498677248677249,0.1371332371332371,0,4.780666666666667,330,69.02802956351971,0
